,id,host_id,host_listings_count,host_total_listings_count,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
3790,20849838,149627232,1,1,King,97211,45.55893046800811,-122.65401077690096,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Luggage dropoff allowed""}",80,1,37,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.02
3791,20850026,147077750,1,1,Sunnyside,97214,45.512920275564916,-122.6265508425534,Bungalow,Private room,2,1.0,1.0,1.0,Couch,"{Wifi,""Air conditioning"",""Free parking on premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Stove,""Luggage dropoff allowed""}",60,2,112,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1,8.57
3792,20850115,67834636,1,1,,97206,45.5003829556422,-122.61381791790771,Apartment,Entire home/apt,8,1.0,3.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Luggage dropoff allowed""}",79,1,96,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1,7.48
3793,20860084,59350400,4,4,Multnomah,97219,45.46828994813525,-122.70422191272024,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Garden or backyard"",""Long term stays allowed"",""Wide hallway clearance"",""Wide clearance to bed"",""Host greets you""}",75,2,27,99.0,9.0,10.0,10.0,10.0,9.0,10.0,0,2.08
3794,20870719,16029200,1,1,Kerns,97214,45.51948860757512,-122.63279394129844,House,Private room,3,1.5,1.0,2.0,Real Bed,"{Wifi,Kitchen,Breakfast,""Pets live on this property"",Cat(s),""Other pet(s)"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Self check-in"",Keypad,Bathtub,""Changing table"",""Babysitter recommendations"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",45,1,14,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.69
3795,20871781,1326395,2,2,,97218,45.55710195639218,-122.61396109186138,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Pets allowed"",""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Hot water"",""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard"",Other}",41,1,8,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,3.69
3796,20886740,48620083,3,3,Brooklyn,97202,45.49653147094979,-122.65292937934306,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Self check-in"",Keypad,""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",50,2,26,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,4.41
3797,20887109,43518342,1,1,Vernon,97211,45.561331559487115,-122.64947858020152,Bungalow,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,Bathtub,""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",75,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.1
3798,20888004,13818089,2,2,Beaumont-Wilshire,97218,45.553650477082826,-122.61579601377235,House,Private room,3,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Hot water"",""Coffee maker"",Refrigerator,""Luggage dropoff allowed"",Other}",50,2,94,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,7.23
3799,20899373,50272952,1,1,Homestead,97239,45.49396374522538,-122.68031788168793,House,Entire home/apt,11,2.0,3.0,5.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Private entrance""}",200,5,1,80.0,10.0,8.0,10.0,10.0,10.0,8.0,0,0.45
3800,20901052,21622746,1,1,Northwest District,97210,45.52745497963704,-122.70049971792795,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,"{Wifi,Kitchen,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private living room"",""Private entrance""}",70,1,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.24
3801,20903576,18925199,3,3,Northwest District,97209,45.53072830660072,-122.689441066338,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Cleaning before checkout"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Step-free access""}",78,1,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.51
3802,20913692,3401434,1,1,Arbor Lodge,97217,45.57354246390634,-122.68998376959536,Guesthouse,Entire home/apt,2,1.0,0.0,2.0,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard""}",75,2,54,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5.44
3803,20913719,15310395,3,3,Brooklyn,97202,45.48879020616349,-122.64999753692474,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),""Free street parking"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Luggage dropoff allowed""}",50,1,47,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.84
3804,20915318,150311947,1,1,Kerns,97232,45.527946702324435,-122.64365587368944,House,Entire home/apt,8,2.0,4.0,4.0,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",Other}",300,4,27,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2.21
3805,20916600,20022256,1,1,St. Johns,97203,45.596991832907094,-122.76148040433651,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",Heating,""Smoke detector"",Essentials,Shampoo,Hangers,Iron}",120,2,0,,,,,,,,0,
3806,20933668,48183876,2,2,Overlook,97217,45.55308613415826,-122.68344503426843,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",60,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.16
3807,20933895,42694776,3,3,Portsmouth,97203,45.586566555585215,-122.72868127941805,House,Private room,4,1.5,4.0,4.0,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private living room""}",85,1,12,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.98
3808,20935576,49136460,13,13,Buckman,97214,45.52131991667422,-122.64081846930344,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,""Pets allowed"",Dog(s),Cat(s),""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",""Long term stays allowed""}",95,1,27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.11
3809,20937422,103072721,3,3,Pearl,97209,45.53256438321066,-122.67810330434182,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,Elevator,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Bed linens"",Microwave,Refrigerator,Waterfront}",49,1,44,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.98
3810,20944523,847543,4,4,Overlook,97217,45.56125705860803,-122.68591363192041,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""High chair"",""Children’s books and toys"",Crib,""Pack ’n Play/travel crib"",""Hot water"",""Long term stays allowed""}",49,2,10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.08
3811,20944802,8289856,1,1,Laurelhurst,97232,45.53110974332668,-122.6224893376936,House,Entire home/apt,5,1.0,2.0,4.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""Children’s books and toys"",""Babysitter recommendations"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Wide doorway"",""Well-lit path to entrance"",""Accessible-height bed"",""Accessible-height toilet"",""Fixed grab bars for shower"",""Fixed grab bars for toilet""}",90,2,59,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5.15
3812,20946576,1828909,1,1,Cathedral Park,97203,45.59357157871296,-122.76361063122422,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Well-lit path to entrance""}",135,1,53,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.1
3813,20949438,79949203,1,1,Hayhurst,97221,45.48496765635181,-122.7295274372224,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers}",100,1,0,,,,,,,,1,
3814,20958092,117956652,1,1,Arbor Lodge,97217,45.57026415515888,-122.67958979071976,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Kitchen,Heating,""Smoke detector"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""Self check-in"",Lockbox}",60,1,12,92.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.01
3815,20971263,16704194,1,1,Hazelwood,97220,45.53149178491791,-122.54431119305842,Guest suite,Entire home/apt,5,1.5,2.0,3.0,Real Bed,"{TV,Wifi,Kitchen,""Pets allowed"",Breakfast,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard""}",99,2,50,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.25
3816,20971758,150888783,1,1,King,,45.549835741433064,-122.6581480591122,Guesthouse,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Outlet covers"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",120,2,83,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,7.5
3817,20979027,72588295,1,1,Northwest District,97209,45.53647475438129,-122.68562268261464,Townhouse,Entire home/apt,4,2.5,2.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Keypad}",130,1,20,94.0,9.0,10.0,10.0,10.0,9.0,10.0,1,1.73
3818,20985400,7364239,5,5,South Tabor,97206,45.50166419773857,-122.59605286897171,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,""Free street parking"",""Indoor fireplace"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed""}",41,2,84,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,6.56
3819,20992011,151104286,1,1,Eliot,97212,45.543165890025136,-122.66491140904894,House,Entire home/apt,8,2.5,3.0,5.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",500,8,14,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1.57
3820,20993707,951583,1,1,N. Tabor,97215,45.52146380597245,-122.61701054962843,Guest suite,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed""}",85,4,21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.09
3821,20996189,79877099,1,1,Kerns,97232,45.52679048536047,-122.63673400087693,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Private entrance"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Handheld shower head""}",92,1,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.4
3822,20997790,24428610,1,1,Vernon,97211,45.560105106687814,-122.64494749010372,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Laptop friendly workspace"",""Private entrance""}",96,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.08
3823,21008345,4318022,1,1,South Portland,97239,45.48782491285714,-122.6783053424093,House,Private room,4,1.0,2.0,2.0,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed""}",33,2,35,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5.83
3824,21011804,151295731,1,1,Argay,97230,45.54653310296915,-122.5291584921282,Camper/RV,Entire home/apt,6,1.0,1.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",Microwave,""Dishes and silverware"",Oven,Stove}",43,3,37,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.96
3825,21012710,5847550,1,1,Richmond,97215,45.50504216680731,-122.61370409767024,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Pets live on this property"",Cat(s),""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",Bathtub,""Children’s books and toys"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard""}",200,1,1,100.0,8.0,10.0,8.0,10.0,8.0,10.0,1,0.08
3826,21013552,129034421,1,1,Vernon,97211,45.56051198779596,-122.65141306395721,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Well-lit path to entrance"",""Wide clearance to bed"",""Step-free access"",""Step-free access""}",46,4,82,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,6.63
3827,21013818,49136460,13,13,Buckman,97214,45.521114884641676,-122.64173235040194,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Pets allowed"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Step-free access"",""Wide doorway"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",""Step-free access"",""Wide entryway"",""Fixed grab bars for shower"",""Fixed grab bars for toilet"",""Shower chair""}",95,1,32,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2.5
3828,21021665,5053719,1,1,Eliot,97212,45.54627906032543,-122.66179948807114,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",""Indoor fireplace"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Long term stays allowed""}",75,2,32,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.91
3829,21023127,1032014,26,26,,97209,45.5257266881013,-122.67292479037336,Boutique hotel,Shared room,1,3.0,1.0,1.0,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Indoor fireplace"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Hot water"",""Ethernet connection""}",55,1,18,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1.5
3830,21023592,1032014,26,26,,97209,45.525347811695354,-122.67416366136572,Boutique hotel,Private room,2,3.0,1.0,1.0,Real Bed,"{Internet,Wifi,""Air conditioning"",Elevator,""Indoor fireplace"",Heating,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Pack ’n Play/travel crib"",""Ethernet connection"",""Luggage dropoff allowed""}",129,1,15,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,3.69
3831,21023617,1032014,26,26,Old Town/Chinatown,97209,45.52543266246675,-122.67322633459044,Boutique hotel,Shared room,1,3.0,1.0,1.0,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Hot water"",""Ethernet connection""}",55,1,24,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0,2.46
3832,21023622,1032014,26,26,,97209,45.523810265320826,-122.67466465207478,Boutique hotel,Shared room,1,3.0,1.0,1.0,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,Elevator,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Hot water"",""Ethernet connection""}",55,1,18,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,4.35
